"","AddressNumber","StreetName","StreetNamePostType","Directional","Overall","Crack","Patch","Length","Width","Class","Pvmt","Fl...O","STREET_ID","DLO"
"1651",1400,"WILLIS","AVE","",6,3,3,880,36,"","6","F",12574871,"1999"
"1652",1400,"WILLIS","AVE","",6,3,3,880,36,"","6","F",13020585,"1999"
"1653",1400,"WILLIS","AVE","",6,3,3,880,36,"","6","F",13020586,"1999"
"1654",1400,"WILLIS","AVE","",6,3,3,880,36,"","6","F",12574870,"1999"
"1655",1500,"BELLEVUE","AVE","",6,3,2,302,30,"CO","6","F",12572926,"2004"
"1656",1500,"BELLEVUE","AVE","",6,3,2,302,30,"CO","6","F",13002120,"2004"
"1657",1500,"BURNET","AVE","",9,5,5,557,34,"MA","6","F",12578807,"2013"
"1658",1500,"BUTTERNUT","ST","",5,2,4,348,40,"","6","F",13012334,""
"1659",1500,"BUTTERNUT","ST","",5,2,4,348,40,"","6","F",13012328,""
"1660",1500,"BUTTERNUT","ST","",5,2,4,348,40,"","6","F",12580289,""
"1661",1500,"BUTTERNUT","ST","",5,2,4,348,40,"","6","F",13012332,""
"1662",1500,"CALEB","AVE","",7,3,4,727,27,"","3","O",12581171,""
"1663",1500,"CALEB","AVE","",7,3,4,727,27,"","3","O",12581167,""
"1664",1500,"COLVIN","ST","E",5,3,2,422,36,"MA","6","F",12577025,"1999"
"1665",1500,"COLVIN","ST","W",8,4,5,279,34,"","6","F",12572057,"2009"
"1666",1500,"COMSTOCK","AVE","",6,3,3,903,29,"CO","4","O",13011736,"1998"
"1667",1500,"COURT","ST","",6,3,3,350,37,"MA","6","F",12580601,"2000"
"1668",1500,"COURT","ST","",6,3,3,350,37,"MA","6","F",12580600,"2000"
"1669",1500,"ERIE","BLVD","E",10,5,5,552,56,"PA","6","F",12578303,"2014"
"1670",1500,"EUCLID","AVE","",7,3,4,435,34,"CO","3","O",12578539,""
"1671",1500,"FAYETTE","ST","E",6,3,3,550,36,"MA","6","F",12578202,"2002"
"1672",1500,"FAYETTE","ST","W",5,2,2,500,30,"","6","F",12573480,""
"1673",1500,"FIRST NORTH","ST","",7,3,4,480,36,"","6","F",12575480,"2003"
"1674",1500,"GEDDES","ST","S",7,3,4,400,36,"MA","6","F",12572968,"2004"
"1675",1500,"GEDDES","ST","S",7,3,4,400,36,"MA","6","F",13017196,"2004"
"1676",1500,"GEDDES","ST","S",7,3,4,400,36,"MA","6","F",13013133,"2004"
"1677",1500,"GENESEE","ST","E",7,3,4,594,42,"PA","6","F",12578191,"2004"
"1678",1500,"GENESEE","ST","W",6,3,3,420,40,"PA","6","F",12573486,""
"1679",1500,"GENESEE","ST","W",9,5,5,369,40,"PA","6","F",12573486,""
"1680",1500,"GLENCOVE","RD","",7,3,4,317,29,"","3","O",12581208,"2002"
"1681",1500,"GLENWOOD","AVE","",7,4,4,500,25,"CO","6","F",12572311,"2005"
"1682",1500,"GRANT","BLVD","",4,3,2,310,36,"MA","6","F",13001400,""
"1683",1500,"GRANT","BLVD","",4,3,2,310,36,"MA","6","F",12580310,""
"1684",1500,"GRANT","BLVD","",4,3,2,310,36,"MA","6","F",12580311,""
"1685",1500,"HAWLEY","AVE","",6,3,4,365,38,"","6","F",12578356,""
"1686",1500,"JAMES","ST","",6,3,4,171,40,"PA","6","F",12580410,"2004"
"1687",1500,"LEMOYNE","AVE","",5,2,2,935,36,"MA","6","F",13028362,"2005"
"1688",1500,"LEMOYNE","AVE","",5,2,2,935,36,"MA","6","F",12580700,"2005"
"1689",1500,"LODI","ST","",6,4,3,318,40,"MA","6","F",12580017,"1994"
"1690",1500,"MEADOWBROOK","DR","",6,3,3,306,40,"MA","6","F",12578745,"1996"
"1691",1500,"MEADOWBROOK","DR","",6,3,3,306,40,"MA","6","F",13001954,"1996"
"1692",1500,"MIDLAND","AVE","",5,2,3,317,30,"MA","6","F",12576822,"2002"
"1693",1500,"NORTHCLIFFE","RD","",7,3,4,275,28,"","3","O",12581273,"2004"
"1694",1500,"ONONDAGA","ST","W",8,4,5,330,35,"MA","6","F",12572999,"2005"
"1695",1500,"PARK","ST","",2,1,1,422,30,"CO","6","F",12575284,"1990"
"1696",1500,"SALINA","ST","N",5,3,2,512,42,"MA","6","F",12575221,"2003"
"1697",1500,"SALINA","ST","S",5,3,2,512,40,"PA","6","F",12577258,"2002"
"1698",1500,"SALT SPRINGS","RD","",6,3,3,1150,36,"","3","O",12579594,"1998"
"1699",1500,"SALT SPRINGS","RD","",6,3,3,1150,36,"","3","O",13001972,"1998"
"1700",1500,"SOUTH","AVE","",7,4,4,459,40,"MA","6","F",12572113,"2002"
"1701",1500,"SPRING","ST","",8,4,5,455,36,"","6","F",12575266,"2010"
"1702",1500,"STATE","ST","N",7,3,4,248,35,"","6","F",12575151,""
"1703",1500,"STATE","ST","S",9,5,5,581,32,"","6","F",12577266,"2012"
"1704",1500,"SUNNYCREST","RD","",8,4,5,417,24,"","3","O",12581170,"2005"
"1705",1500,"SUNNYCREST","RD","",8,4,5,417,24,"","3","O",12581169,"2005"
"1706",1500,"TEALL","AVE","",6,3,4,441,35,"PA","6","F",12580536,"2005"
"1707",1500,"TEALL","AVE","",6,3,4,441,35,"PA","6","F",12580517,"2005"
"1708",1500,"VALLEY","DR","",6,3,3,440,30,"MA","6","F",12571750,"2004"
"1709",1500,"VALLEY","DR","",6,3,3,440,30,"MA","6","F",12571749,"2004"
"1710",1500,"WESTMORELAND","AVE","",7,3,4,560,26,"","3","O",12577144,"1998"
"1711",1500,"WESTMORELAND","AVE","",7,3,4,560,26,"","3","O",12578369,"1998"
"1712",1500,"WESTMORELAND","AVE","",7,3,5,682,26,"","3","O",12577144,"2002"
"1713",1500,"WESTMORELAND","AVE","",7,3,5,682,26,"","3","O",12578369,"2002"
"1714",1600,"BELLEVUE","AVE","",6,3,2,265,30,"CO","6","F",12572917,"2004"
"1715",1600,"BURNET","AVE","",9,5,5,557,35,"MA","6","F",12578809,"2012"
"1716",1600,"BURNET","AVE","",9,5,5,557,35,"MA","6","F",12578814,"2012"
"1717",1600,"BURNET","AVE","",9,5,5,557,35,"MA","6","F",12578819,"2012"
"1718",1600,"BUTTERNUT","ST","",5,3,1,384,40,"","6","F",12580618,"2006"
"1719",1600,"CALEB","AVE","",6,3,5,512,27,"","3","O",12581194,""
"1720",1600,"CALEB","AVE","",6,3,5,512,27,"","3","O",12581198,""
"1721",1600,"CALEB","AVE","",6,3,5,512,27,"","3","O",12581193,""
"1722",1600,"COLVIN","ST","E",6,3,3,1848,36,"MA","6","F",12577133,"1998"
"1723",1600,"COLVIN","ST","W",8,4,4,798,34,"","6","F",12572038,"2009"
"1724",1600,"COURT","ST","",6,3,4,295,37,"MA","6","F",12580605,"2000"
"1725",1600,"ERIE","BLVD","E",10,5,5,533,56,"PA","6","F",12578311,"2014"
"1726",1600,"ERIE","BLVD","E",10,5,5,533,56,"PA","6","F",12578312,"2014"
"1727",1600,"ERIE","BLVD","W",7,3,3,369,48,"PA","4","F",12572884,"2004"
"1728",1600,"EUCLID","AVE","",7,3,4,783,NA,"CO","3","O",12578534,"2003"
"1729",1600,"EUCLID","AVE","",7,3,4,783,NA,"CO","3","O",12578540,"2003"
"1730",1600,"FAYETTE","ST","E",5,3,3,600,36,"MA","6","F",12578216,"2002"
"1731",1600,"FAYETTE","ST","W",4,2,2,400,30,"","6","F",12573491,""
"1732",1600,"FIRST NORTH","ST","",6,3,4,423,36,"","6","F",12575476,"2003"
"1733",1600,"GEDDES","ST","S",7,3,4,265,36,"MA","6","F",12572966,"2004"
"1734",1600,"GENESEE","ST","E",7,4,3,556,42,"PA","6","F",12578194,"2004"
"1735",1600,"GENESEE","ST","E",7,4,3,556,42,"PA","6","F",12578195,"2004"
"1736",1600,"GENESEE","ST","W",7,4,4,315,40,"PA","6","F",12572831,"2001"
"1737",1600,"GENESEE","ST","W",7,4,4,315,40,"PA","6","F",12572836,"2001"
"1738",1600,"GENESEE","ST","W",7,4,4,315,40,"PA","6","F",12572839,"2001"
"1739",1600,"GENESEE","ST","W",7,4,4,315,40,"PA","6","F",12572829,"2001"
"1740",1600,"GENESEE","ST","W",6,3,4,870,40,"PA","6","F",12572831,"2001"
"1741",1600,"GENESEE","ST","W",6,3,4,870,40,"PA","6","F",12572836,"2001"
"1742",1600,"GENESEE","ST","W",6,3,4,870,40,"PA","6","F",12572839,"2001"
"1743",1600,"GENESEE","ST","W",6,3,4,870,40,"PA","6","F",12572829,"2001"
"1744",1600,"GLENCOVE","RD","",7,3,4,465,29,"","3","O",12581216,"2002"
"1745",1600,"GLENWOOD","AVE","",8,4,5,400,25,"CO","6","F",12572309,"2005"
"1746",1600,"GRANT","BLVD","",4,3,1,310,36,"MA","6","F",12580306,""
"1747",1600,"HAWLEY","AVE","",5,3,4,660,38,"","3","O",12578360,"2004"
"1748",1600,"JAMES","ST","",6,3,4,806,40,"PA","6","F",13001421,"2004"
"1749",1600,"JAMES","ST","",6,3,4,806,40,"PA","6","F",12580415,"2004"
"1750",1600,"JAMES","ST","",6,3,4,806,40,"PA","6","F",13028304,"2004"
"1751",1600,"LEMOYNE","AVE","",7,4,5,450,36,"MA","6","F",12580715,"2005"
"1752",1600,"LEMOYNE","AVE","",7,4,5,450,36,"MA","6","F",13009743,"2005"
"1753",1600,"LODI","ST","",6,3,4,315,40,"MA","6","F",12580041,"1994"
"1754",1600,"MEADOWBROOK","DR","",5,3,2,422,40,"MA","6","F",12578854,"1996"
"1755",1600,"MEADOWBROOK","DR","",5,3,2,422,40,"MA","6","F",13001956,"1996"
"1756",1600,"MIDLAND","AVE","",5,3,2,370,30,"MA","6","F",12576821,"2002"
"1757",1600,"NORTHCLIFFE","RD","",7,4,5,350,28,"","3","O",12581279,"2005"
"1758",1600,"ONONDAGA","ST","W",8,4,4,840,35,"MA","6","F",13028441,"2005"
"1759",1600,"ONONDAGA","ST","W",8,4,4,840,35,"MA","6","F",13029105,"2005"
"1760",1600,"ONONDAGA","ST","W",8,4,4,840,35,"MA","6","F",12572994,"2005"
"1761",1600,"PARK","ST","",2,1,2,475,30,"CO","6","F",12575226,"1990"
"1762",1600,"SALINA","ST","N",4,3,2,459,42,"MA","6","F",12575200,"2003"
"1763",1600,"SALINA","ST","S",5,3,1,401,40,"PA","6","F",13002114,"2002"
"1764",1600,"SALINA","ST","S",5,3,1,401,40,"PA","6","F",12577262,"2002"
"1765",1600,"SALT SPRINGS","RD","",7,3,4,70,36,"","3","O",12579572,"1998"
"1766",1600,"SOUTH","AVE","",5,3,4,405,40,"MA","6","F",12572110,"2002"
"1767",1600,"SPRING","ST","",8,4,5,440,36,"","6","F",12575262,"2010"
"1768",1600,"STATE","ST","S",9,5,5,580,32,"","6","F",12577264,"2012"
"1769",1600,"STOLP","AVE","",6,3,5,386,46,"","3","O",12572330,"1999"
"1770",1600,"STOLP","AVE","",6,3,5,386,46,"","3","O",13013120,"1999"
"1771",1600,"TEALL","AVE","",6,3,4,357,35,"PA","6","F",12580539,"2005"
"1772",1600,"TEALL","AVE","",6,3,4,357,35,"PA","6","F",12580537,"2005"
"1773",1600,"VALLEY","DR","",5,3,3,295,30,"MA","3","F",12571744,"2003"
"1774",1600,"WESTMORELAND","AVE","",6,3,5,470,26,"","3","O",12577136,"2002"
"1775",1700,"BELLEVUE","AVE","",5,3,2,634,30,"CO","6","F",12572916,"2004"
"1776",1700,"BURNET","AVE","",9,5,5,367,35,"MA","6","F",12578821,"2012"
"1777",1700,"BUTTERNUT","ST","",4,3,2,330,40,"","6","F",12580621,""
"1778",1700,"BUTTERNUT","ST","",4,3,2,330,40,"","6","F",12580619,""
"1779",1700,"CALEB","AVE","",5,3,3,354,27,"","3","O",12581200,""
"1780",1700,"COLVIN","ST","W",4,2,3,422,34,"","6","F",12572036,""
"1781",1700,"COURT","ST","",6,3,3,305,37,"MA","6","F",12580607,"2000"
"1782",1700,"COURT","ST","",6,3,3,305,37,"MA","6","F",12580606,"2000"
"1783",1700,"ERIE","BLVD","E",10,5,5,861,56,"PA","6","F",12578318,"2013"
"1784",1700,"ERIE","BLVD","E",10,5,5,861,56,"PA","6","F",12578319,"2013"
"1785",1700,"ERIE","BLVD","E",10,5,5,861,56,"PA","6","F",12578315,"2013"
"1786",1700,"ERIE","BLVD","E",10,5,5,861,56,"PA","6","F",12578316,"2013"
"1787",1700,"ERIE","BLVD","W",7,3,3,2757,40,"PA","4","F",12574897,"2006"
"1788",1700,"EUCLID","AVE","",8,4,5,477,NA,"CO","3","O",12578545,"2003"
"1789",1700,"EUCLID","AVE","",8,4,5,477,NA,"CO","3","O",12578546,"2003"
"1790",1700,"FAYETTE","ST","E",6,3,3,450,36,"CO","6","F",12578222,"1992"
"1791",1700,"FAYETTE","ST","W",5,2,2,150,30,"","6","F",12573488,""
"1792",1700,"GEDDES","ST","S",7,3,4,265,36,"MA","6","F",12572957,"2004"
"1793",1700,"GENESEE","ST","E",6,3,4,309,42,"PA","6","F",12578209,"2004"
"1794",1700,"GENESEE","ST","W",7,3,5,593,40,"PA","6","F",13010442,"2001"
"1795",1700,"GENESEE","ST","W",7,3,5,593,40,"PA","6","F",12572817,"2001"
"1796",1700,"GLENWOOD","AVE","",7,4,4,300,25,"CO","6","F",12572313,"2005"
"1797",1700,"GRANT","BLVD","",3,2,2,275,36,"MA","6","F",12580304,""
"1798",1700,"JAMES","ST","",7,3,5,306,40,"PA","6","F",12580433,"2004"
"1799",1700,"JAMES","ST","",7,3,5,306,40,"PA","6","F",12580430,"2004"
"1800",1700,"LODI","ST","",7,4,4,264,40,"MA","6","F",12580039,"2005"
"1801",1700,"MEADOWBROOK","DR","",6,3,3,265,40,"MA","6","F",13001959,"1996"
"1802",1700,"MEADOWBROOK","DR","",6,3,3,265,40,"MA","6","F",12578855,"1996"
"1803",1700,"MIDLAND","AVE","",5,3,2,211,30,"MA","6","F",12576818,"2002"
"1804",1700,"NORTHCLIFFE","RD","",8,4,5,310,28,"","3","O",12581281,"2005"
"1805",1700,"ONONDAGA","ST","W",8,4,4,1156,35,"MA","6","F",13022412,"2005"
"1806",1700,"ONONDAGA","ST","W",8,4,4,1156,35,"MA","6","F",13028443,"2005"
"1807",1700,"ONONDAGA","ST","W",8,4,4,1156,35,"MA","6","F",12572411,"2005"
"1808",1700,"ONONDAGA","ST","W",8,4,4,1156,35,"MA","6","F",13028444,"2005"
"1809",1700,"ONONDAGA","ST","W",8,4,4,1156,35,"MA","6","F",13028442,"2005"
"1810",1700,"PARK","ST","",3,1,3,264,30,"CO","6","F",12575253,"1990"
"1811",1700,"SALINA","ST","N",3,2,2,341,45,"MA","6","F",12575234,"2003"
"1812",1700,"SALINA","ST","S",6,3,3,301,40,"PA","6","F",12577261,"2002"
"1813",1700,"SOUTH","AVE","",6,3,4,422,40,"MA","6","F",12572072,"2002"
"1814",1700,"SOUTH","AVE","",6,3,4,422,40,"MA","6","F",12572071,"2002"
"1815",1700,"STATE","ST","S",9,5,5,211,32,"","6","F",12577251,"2012"
"1816",1700,"STATE","ST","S",9,5,5,211,32,"","6","F",12577249,"2012"
"1817",1700,"TEALL","AVE","",7,3,4,356,46,"PA","6","F",13018695,"2005"
"1818",1700,"TEALL","AVE","",7,3,4,356,46,"PA","6","F",12580545,"2005"
"1819",1700,"TEALL","AVE","",7,3,4,356,46,"PA","6","F",13018694,"2005"
"1820",1700,"VALLEY","DR","",6,3,3,367,30,"MA","3","F",12571713,"2003"
"1821",1800,"BELLEVUE","AVE","",6,4,2,334,30,"CO","6","F",12572915,"2004"
"1822",1800,"BELLEVUE","AVE","",6,4,2,334,30,"CO","6","F",12572912,"2004"
"1823",1800,"BELLEVUE","AVE","",6,4,2,334,30,"CO","6","F",12572913,"2004"
"1824",1800,"BURNET","AVE","",9,5,5,733,35,"MA","6","F",12578842,"2012"
"1825",1800,"BUTTERNUT","ST","",4,3,3,603,40,"","6","F",12580628,""
"1826",1800,"BUTTERNUT","ST","",4,3,3,603,40,"","6","F",12580623,""
"1827",1800,"BUTTERNUT","ST","",4,3,3,603,40,"","6","F",12580627,""
"1828",1800,"CALEB","AVE","",5,3,3,294,27,"","3","O",12581201,""
"1829",1800,"COLVIN","ST","W",3,2,3,280,34,"","6","F",12572030,""
"1830",1800,"COURT","ST","",6,4,3,300,37,"MA","6","F",12580662,"2000"
"1831",1800,"COURT","ST","",6,4,3,300,37,"MA","6","F",12580656,"2000"
"1832",1800,"ERIE","BLVD","E",10,5,5,755,56,"PA","6","F",12578781,"2013"
"1833",1800,"ERIE","BLVD","E",10,5,5,755,56,"PA","6","F",12578783,"2013"
"1834",1800,"ERIE","BLVD","E",10,5,5,755,56,"PA","6","F",12578782,"2013"
"1835",1800,"EUCLID","AVE","",7,3,5,600,34,"CO","3","O",12578550,"2003"
"1836",1800,"FAYETTE","ST","E",6,3,3,720,36,"CO","6","F",13028258,"1992"
"1837",1800,"FAYETTE","ST","E",6,3,3,720,36,"CO","6","F",12578708,"1992"
"1838",1800,"FAYETTE","ST","W",6,3,3,600,30,"","6","F",12573490,"2004"
"1839",1800,"GEDDES","ST","S",8,4,5,423,36,"MA","6","F",12572955,"2008"
"1840",1800,"GENESEE","ST","E",6,3,3,435,42,"PA","6","F",12578211,"2004"
"1841",1800,"GENESEE","ST","W",7,4,5,623,40,"PA","6","F",12572809,"2001"
"1842",1800,"GLENWOOD","AVE","",8,4,5,400,25,"CO","6","F",12572308,"2005"
"1843",1800,"GRANT","BLVD","",4,2,2,293,36,"MA","6","F",12580291,""
"1844",1800,"JAMES","ST","",7,3,4,798,40,"PA","6","F",12580514,"2004"
"1845",1800,"LODI","ST","",6,4,3,270,40,"MA","6","F",12580036,"2005"
"1846",1800,"MEADOWBROOK","DR","",8,3,5,2220,40,"MA","3","O",13028217,"2005"
"1847",1800,"MEADOWBROOK","DR","",8,3,5,2220,40,"MA","3","O",13001961,"2005"
"1848",1800,"MEADOWBROOK","DR","",8,3,5,2220,40,"MA","3","O",12578866,"2005"
"1849",1800,"MEADOWBROOK","DR","",8,3,5,2220,40,"MA","3","O",12578857,"2005"
"1850",1800,"MIDLAND","AVE","",5,3,2,370,30,"MA","6","F",12576817,"2002"
"1851",1800,"MIDLAND","AVE","",5,3,2,370,30,"MA","6","F",13012969,"2002"
"1852",1800,"PARK","ST","",8,4,5,257,37,"","6","F",12575247,"2001"
"1853",1800,"SALINA","ST","N",5,3,3,176,64,"MA","6","F",12575231,""
"1854",1800,"SALINA","ST","S",5,4,2,343,40,"PA","6","F",13002115,"1998"
"1855",1800,"SALINA","ST","S",5,4,2,343,40,"PA","6","F",12577246,"1998"
"1856",1800,"SOUTH","AVE","",5,3,3,264,40,"MA","6","F",12572069,"2002"
"1857",1800,"STATE","ST","S",9,5,5,422,32,"","6","F",12577293,"2012"
"1858",1800,"TEALL","AVE","",6,3,4,200,34,"PA","3","F",13028318,"2005"
"1859",1800,"TEALL","AVE","",6,3,4,200,34,"PA","3","F",13018696,"2005"
"1860",1800,"TEALL","AVE","",6,3,4,200,34,"PA","3","F",13018698,"2005"
"1861",1800,"TEALL","AVE","",6,3,4,200,34,"PA","3","F",12580547,"2005"
"1862",1800,"VALLEY","DR","",5,3,3,440,30,"MA","3","F",13012851,"2003"
"1863",1800,"VALLEY","DR","",5,3,3,440,30,"MA","3","F",12571712,"2003"
"1864",1900,"BELLEVUE","AVE","",5,3,2,405,30,"CO","6","F",12572339,"2004"
"1865",1900,"BURNET","AVE","",5,3,3,358,35,"MA","6","F",12580945,"1988"
"1866",1900,"CALEB","AVE","",5,3,3,815,27,"","3","O",12581212,""
"1867",1900,"CALEB","AVE","",5,3,3,815,27,"","3","O",12581210,""
"1868",1900,"COLVIN","ST","W",3,2,3,343,34,"","6","F",13009826,""
"1869",1900,"COLVIN","ST","W",3,2,3,343,34,"","6","F",12571888,""
"1870",1900,"COURT","ST","",8,5,4,290,36,"MA","6","F",12580664,"2003"
"1871",1900,"ERIE","BLVD","E",10,5,5,216,56,"PA","6","F",13011122,"2013"
"1872",1900,"ERIE","BLVD","E",10,5,5,216,56,"PA","6","F",13001919,"2013"
"1873",1900,"EUCLID","AVE","",7,3,4,366,NA,"CO","3","O",12578641,"2003"
"1874",1900,"FAYETTE","ST","E",5,2,3,650,36,"CO","6","F",13028260,"1992"
"1875",1900,"FAYETTE","ST","E",5,2,3,650,36,"CO","6","F",12578712,"1992"
"1876",1900,"FAYETTE","ST","E",5,2,3,650,36,"CO","6","F",13028259,"1992"
"1877",1900,"FAYETTE","ST","W",5,3,2,750,30,"","6","F",12572877,"2004"
"1878",1900,"GEDDES","ST","S",8,4,5,475,36,"MA","6","F",12572943,"2008"
"1879",1900,"GENESEE","ST","E",6,3,3,351,40,"PA","6","F",12578208,"2004"
"1880",1900,"GENESEE","ST","E",6,3,3,351,40,"PA","6","F",12578213,"2004"
"1881",1900,"GENESEE","ST","W",6,3,4,554,40,"PA","6","F",12572750,"2001"
"1882",1900,"GLENWOOD","AVE","",7,4,3,650,25,"CO","6","F",12572307,"2005"
"1883",1900,"GRANT","BLVD","",3,3,1,367,36,"MA","6","F",13012330,""
"1884",1900,"GRANT","BLVD","",3,3,1,367,36,"MA","6","F",12580288,""
"1885",1900,"GRANT","BLVD","",3,3,1,367,36,"MA","6","F",12580286,""
"1886",1900,"GRANT","BLVD","",3,3,1,367,36,"MA","6","F",12580290,""
"1887",1900,"GRANT","BLVD","",3,3,1,367,36,"MA","6","F",13001389,""
"1888",1900,"GRANT","BLVD","",3,3,1,367,36,"MA","6","F",13012329,""
"1889",1900,"JAMES","ST","",7,4,4,357,40,"PA","6","F",12580515,"2004"
"1890",1900,"LODI","ST","",6,3,2,465,40,"MA","6","F",12575177,"2005"
"1891",1900,"MIDLAND","AVE","",6,3,3,315,30,"MA","6","F",12576799,"2002"
"1892",1900,"PARK","ST","",7,5,2,495,37,"","6","F",12575237,"2001"
"1893",1900,"PARK","ST","",7,5,2,495,37,"","6","F",12575239,"2001"
"1894",1900,"SALINA","ST","S",5,2,3,333,40,"PA","6","F",12577244,"1998"
"1895",1900,"SOUTH","AVE","",5,3,4,581,40,"MA","6","F",12572021,"2002"
"1896",1900,"STATE","ST","S",9,5,2,264,32,"","6","F",12577276,"2012"
"1897",1900,"VALLEY","DR","",6,3,4,570,30,"MA","3","F",12571709,"2003"
"1898",200,"ABERDEEN","TER","",6,3,5,675,24,"","3","O",12581187,"2001"
"1899",200,"ACADEMY","PL","",7,3,4,432,28,"","3","O",12576498,""
"1900",200,"ACADEMY","PL","",7,3,4,432,28,"","3","O",12576499,""
"1901",200,"ACADEMY","PL","",7,3,4,432,28,"","3","O",12576495,""
"1902",200,"ACADEMY","PL","",6,3,4,525,28,"","3","O",12576498,""
"1903",200,"ACADEMY","PL","",6,3,4,525,28,"","3","O",12576499,""
"1904",200,"ACADEMY","PL","",6,3,4,525,28,"","3","O",12576495,""
"1905",200,"ACADEMY","ST","",7,4,4,295,25,"","3","O",12576519,""
"1906",200,"ADAMS","ST","E",10,5,5,557,64,"","6","F",12577647,"2015"
"1907",200,"ADAMS","ST","E",10,5,5,557,64,"","6","F",12577645,"2015"
"1908",200,"ADAMS","ST","W",6,3,3,587,56,"","6","F",13002401,"2000"
"1909",200,"ADAMS","ST","W",6,3,3,587,56,"","6","F",13020290,"2000"
"1910",200,"ADAMS","ST","W",6,3,3,587,56,"","6","F",13020291,"2000"
"1911",200,"ADAMS","ST","W",6,3,3,587,56,"","6","F",12573679,"2000"
"1912",200,"AINSLEY","DR","",5,3,3,293,26,"CO","3","O",12576916,""
"1913",200,"AINSLEY","DR","",5,3,3,293,26,"CO","3","O",13006958,""
"1914",200,"ALANSON","RD","",6,3,5,1877,24,"","3","O",12571872,"1986"
"1915",200,"ALBERT","RD","",5,2,4,469,27,"","3","O",12578941,""
"1916",200,"ALLEN","ST","",4,2,3,411,27,"","4","F",12578710,"2002"
"1917",200,"ALMOND","ST","",4,3,2,323,54,"","4","F",12577797,"1993"
"1918",200,"ALTON","ST","",6,3,5,235,25,"","3","O",12571634,"2002"
"1919",200,"ALVORD","ST","S",5,2,3,323,32,"","6","F",12580078,"1987"
"1920",200,"AMES","AVE","",6,3,4,205,26,"","3","O",12571732,""
"1921",200,"AMHERST","AVE","",6,4,3,350,25,"","4","F",12576886,"2005"
"1922",200,"ANDOVER","RD","",6,3,5,352,21,"","3","O",12577529,""
"1923",200,"APPLE","ST","",6,3,3,764,27,"","6","F",12573525,"1999"
"1924",200,"ARCH","ST","",6,3,4,845,28,"","3","O",12581131,"1999"
"1925",200,"ARDEN","DR","",7,3,5,352,28,"","3","O",12571865,"2003"
"1926",200,"ARGYLE","TER","",NA,NA,NA,350,36,"","6","F",12573193,"1994"
"1927",200,"ARLINGTON","AVE","",4,2,3,500,36,"","6","F",12572029,""
"1928",200,"ARNOLD","AVE","",6,3,4,270,26,"","3","O",12576989,"2002"
"1929",200,"ARTHUR","ST","",6,3,2,381,26,"","6","O",12573017,"1994"
"1930",200,"ASH","ST","",4,2,2,411,30,"","6","F",12580008,"1999"
"1931",200,"ASHDALE","AVE","",5,3,3,1044,27,"","3","O",12581102,"1988"
"1932",200,"ASHWORTH","PL","",4,2,2,615,27,"","6","F",12578154,"1991"
"1933",200,"AVERY","AVE","S",5,2,4,264,36,"CO","6","F",12572695,"1996"
"1934",200,"BAKER","AVE","",6,4,3,575,27,"","6","F",12577320,"1997"
"1935",200,"BALL","AVE","",5,3,4,293,27,"","3","O",12578957,"1992"
"1936",200,"BALLANTYNE","RD","",8,4,5,335,31,"","3","F",13028539,"2004"
"1937",200,"BALLANTYNE","RD","",8,4,5,335,31,"","3","F",12576717,"2004"
"1938",200,"BANK","ALLEY","",10,5,5,553,21,"","6","F",12577687,"2013"
"1939",200,"BARKER","AVE","",5,3,3,427,30,"","6","F",12573783,""
"1940",200,"BARKER","AVE","",5,3,3,427,30,"","6","F",12573772,""
"1941",200,"BARNES","AVE","",5,3,2,361,27,"","3","O",12571898,"2004"
"1942",200,"BARRINGTON","RD","",6,3,3,763,30,"","3","O",12579570,"1996"
"1943",200,"BASSETT","ST","",8,4,4,513,27,"","3","F",13011467,"2006"
"1944",200,"BASSETT","ST","",8,4,4,513,27,"","3","F",12578182,"2006"
"1945",200,"BEACON","RD","",6,3,4,323,28,"","6","F",12581060,"2001"
"1946",200,"BEACON","RD","",6,3,4,323,28,"","6","F",12581061,"2001"
"1947",200,"BEAR","ST","W",6,3,1,763,54,"MA","6","F",12575068,""
"1948",200,"BEARD","AVE","W",4,3,1,572,28,"","6","F",12577225,"1996"
"1949",200,"BEATTIE","ST","",5,2,3,551,22,"","6","O",12578826,"1988"
"1950",200,"BEECH","ST","S",7,4,3,320,30,"","6","F",12578164,"2003"
"1951",200,"BEECHER","ST","",5,3,4,675,25,"","3","O",12580088,"1999"
"1952",200,"BELDEN","AVE","E",5,2,3,163,30,"","6","F",12577948,"1999"
"1953",200,"BELLEVUE","AVE","",5,2,3,557,30,"CO","6","F",12573308,"1992"
"1954",200,"BELLEVUE","AVE","",5,2,3,557,30,"CO","6","F",12573311,"1992"
"1955",200,"BENNINGTON","DR","",5,2,4,469,27,"","6","F",12576760,"2003"
"1956",200,"BERKELEY","DR","",4,2,3,500,32,"","6","F",12577534,"2000"
"1957",200,"BERKELEY","DR","",4,2,3,500,32,"","6","F",13012518,"2000"
"1958",200,"BERKSHIRE","AVE","",6,3,4,396,27,"","3","O",13028356,""
"1959",200,"BERKSHIRE","AVE","",6,3,4,396,27,"","3","O",12580639,""
"1960",200,"BERKSHIRE","AVE","",6,3,4,396,27,"","3","O",13028355,""
"1961",200,"BOISE","DR","",8,4,5,250,24,"","6","F",12576984,"2006"
"1962",200,"BORDEN","AVE","E",5,3,4,320,18,"","6","F",12577296,"2002"
