"","StreetNumber","StreetName","StreetNamePostType","Directional","strLocation","dtTime","join_STREET_ID","Latitude","Longitude"
"6487","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:34:14.000",12571949,43.0103261007,-76.1524916414
"6488","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:36:34.000",12571949,43.0103669007,-76.1524909414
"6489","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:39:39.000",12571949,43.0104179008,-76.1525302414
"6490","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:41:27.000",12571949,43.0104447008,-76.1525147414
"6491","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:47:18.000",12571949,43.0104837008,-76.1525227415
"6492","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:48:45.000",12571949,43.0105311008,-76.1525821415
"6493","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:50:15.000",12571949,43.0105574008,-76.1525606415
"6494","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:52:25.000",12571949,43.0104881008,-76.1525241415
"6495","101","GIRARD ","AVE","","101 GIRARD AVE & ATLANTIC AVE","2016-08-06 05:54:01.000",12571949,43.0104609008,-76.1525451415
"6496","3812","MIDLAND ","AVE","","3812 MIDLAND AVE","2016-08-06 06:32:48.000",12576576,43.0020175994,-76.1470461391
"6497","110","FLORAL ","PKWY","","110 FLORAL PKWY","2016-08-06 06:40:14.000",12576579,43.0024235995,-76.1462667388
"6498","110","FLORAL ","PKWY","","110 FLORAL PKWY","2016-08-06 06:44:46.000",12576579,43.0024500995,-76.1462554388
"6499","110","FLORAL ","PKWY","","110 FLORAL PKWY","2016-08-06 06:48:27.000",12576579,43.0025095995,-76.1463391389
"6500","110","FLORAL ","PKWY","","110 FLORAL PKWY","2016-08-06 06:49:29.000",12576579,43.0024736995,-76.1462969389
"6501","100","FLORAL ","PKWY","","100 FLORAL PKWY & FERNDALE DR","2016-08-06 06:54:01.000",12576581,43.0025518996,-76.1457487387
"6502","224","GLEN ","AVE","W ","224 GLEN AVE W & MIDLAND AVE","2016-08-06 07:07:50.000",12576590,43.0054582001,-76.1471061393
"6503","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:33:11.000",12571964,43.0154004014,-76.1586901438
"6504","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:36:01.000",12571964,43.0154119014,-76.1586689438
"6505","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:37:52.000",12571964,43.0153931014,-76.1585241438
"6506","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:39:47.000",12571964,43.0153826014,-76.1585036437
"6507","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:41:21.000",12571964,43.0153741014,-76.1585029437
"6508","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:44:53.000",12571964,43.0154267014,-76.1584556437
"6509","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:47:31.000",12571964,43.0154457015,-76.1583807437
"6510","126","KEEN ","PL","","126 KEEN PL","2016-08-06 07:49:54.000",12571964,43.0154427015,-76.1583236437
"6511","100","KEEN ","PL","","100 KEEN PL & ONONDAGA CRK","2016-08-06 07:52:13.000",12571964,43.0155064015,-76.1575319434
"6512","2403","BURNET ","AVE","","2403 BURNET AVE & NICHOLS AV &","2016-08-08 12:30:34.000",12580960,43.0591411116,-76.1031289289
"6513","1244","CANAL ","ST","","1244 CANAL ST SYRACUSE 13210","2016-08-08 12:37:44.000",13001865,43.0548301106,-76.110380431
"6514","212","GLEN ","AVE","W ","212 GLEN AVE W","2016-08-08 06:50:42.000",12576590,43.0054932001,-76.1467542392
"6515","224","GLEN ","AVE","W ","224 GLEN AVE W & MIDLAND AVE","2016-08-08 06:51:39.000",12576590,43.0054851001,-76.1467732392
"6516","224","GLEN ","AVE","W ","224 GLEN AVE W & MIDLAND AVE","2016-08-08 06:52:31.000",12576590,43.0054767001,-76.1468289392
"6517","224","GLEN ","AVE","W ","224 GLEN AVE W & MIDLAND AVE","2016-08-08 06:53:37.000",12576590,43.0055232001,-76.1468876393
"6518","224","GLEN ","AVE","W ","224 GLEN AVE W & MIDLAND AVE","2016-08-08 06:57:12.000",12576590,43.0054577001,-76.1469199393
"6519","224","GLEN ","AVE","W ","224 GLEN AVE W & MIDLAND AVE","2016-08-08 06:58:30.000",12576590,43.0054747001,-76.1469861393
"6520","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:15:05.000",12571940,43.0101211006,-76.1554974424
"6521","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:15:29.000",12571940,43.0101237006,-76.1554327424
"6522","203","SHIRLEY ","DR","","203 SHIRLEY DR","2016-08-08 07:15:58.000",12571940,43.0101506006,-76.1553964424
"6523","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:16:44.000",12571940,43.0100394006,-76.1553744423
"6524","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:17:42.000",12571940,43.0100241006,-76.1554174424
"6525","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:18:58.000",12571940,43.0100044006,-76.1553979423
"6526","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:21:03.000",12571940,43.0099529006,-76.1554459424
"6527","103","GROVE ","ST","","103 GROVE ST & SHERLEY DR","2016-08-08 07:23:10.000",12571940,43.0099607006,-76.1553474423
"6528","207","SHIRLEY ","DR","","207-09 SHIRLEY DR","2016-08-08 07:25:26.000",12571940,43.0099407006,-76.1552987423
"6529","1102","BALLANTYNE ","RD","","1102 BALLANTYNE RD & SHERLEY D","2016-08-08 07:27:10.000",12571940,43.0098462005,-76.1553446423
"6530","219","SHIRLEY ","DR","","219 SHIRLEY DR & BALLANTYNE R","2016-08-08 07:29:44.000",12571940,43.0097872005,-76.1552732423
"6531","219","SHIRLEY ","DR","","219 SHIRLEY DR & BALLANTYNE R","2016-08-08 07:30:45.000",12571940,43.0097689005,-76.1552709423
"6532","219","SHIRLEY ","DR","","219 SHIRLEY DR & BALLANTYNE R","2016-08-08 07:31:30.000",12571940,43.0097724005,-76.1552569423
"6533","1102","BALLANTYNE ","RD","","1102 BALLANTYNE RD & SHERLEY D","2016-08-08 07:32:12.000",12571940,43.0097024005,-76.1553017423
"6534","1102","BALLANTYNE ","RD","","1102 BALLANTYNE RD & SHERLEY D","2016-08-08 07:34:17.000",12571940,43.0097201005,-76.1552826423
"6535","1025","BALLANTYNE ","RD","","1025 BALLANTYNE RD & SHERLEY D","2016-08-08 07:36:17.000",12571937,43.0092674004,-76.1550496422
"6536","1025","BALLANTYNE ","RD","","1025 BALLANTYNE RD & SHERLEY D","2016-08-08 07:37:27.000",12571937,43.0092587004,-76.1550914422
"6537","1025","BALLANTYNE ","RD","","1025 BALLANTYNE RD & SHERLEY D","2016-08-08 07:39:24.000",12571937,43.0092229004,-76.1550304422
"6538","1025","BALLANTYNE ","RD","","1025 BALLANTYNE RD & SHERLEY D","2016-08-08 07:40:41.000",12571937,43.0091914004,-76.1550517422
"6539","313","SHIRLEY ","DR","","313 SHIRLEY DR","2016-08-08 07:41:11.000",12571937,43.0091641004,-76.1550399422
"6540","313","SHIRLEY ","DR","","313 SHIRLEY DR","2016-08-08 07:41:33.000",12571937,43.0091632004,-76.1550411422
"6541","317","SHIRLEY ","DR","","317 SHIRLEY DR","2016-08-08 07:42:52.000",12571937,43.0090686004,-76.1549442421
"6542","317","SHIRLEY ","DR","","317 SHIRLEY DR","2016-08-08 07:44:18.000",12571937,43.0090121004,-76.1549977421
"6543","317","SHIRLEY ","DR","","317 SHIRLEY DR","2016-08-08 07:45:50.000",12571937,43.0090306004,-76.1549921421
"6544","325","SHIRLEY ","DR","","325 SHIRLEY DR","2016-08-08 07:46:52.000",12571937,43.0087602004,-76.1548997421
"6545","329","SHIRLEY ","DR","","329 SHIRLEY DR","2016-08-08 07:47:35.000",12571937,43.0086416003,-76.1549542421
"6546","300","MILBURN ","DR","","300-02 MILBURN DR & CORTLAND PL","2016-08-08 08:03:40.000",12576574,43.0028215994,-76.1504336402
"6547","300","MILBURN ","DR","","300-02 MILBURN DR & CORTLAND PL","2016-08-08 08:04:48.000",12576574,43.0028345994,-76.1504572402
"6548","239","MILBURN ","DR","","239 MILBURN DR","2016-08-08 08:05:55.000",12576574,43.0030983995,-76.1503609402
"6549","239","MILBURN ","DR","","239 MILBURN DR","2016-08-08 08:06:53.000",12576574,43.0031333995,-76.1503779402
"6550","231","MILBURN ","DR","","231 MILBURN DR","2016-08-08 08:08:14.000",12571752,43.0032985995,-76.1503749402
"6551","231","MILBURN ","DR","","231 MILBURN DR","2016-08-08 08:10:45.000",12571752,43.0032758995,-76.1503784402
"6552","231","MILBURN ","DR","","231 MILBURN DR","2016-08-08 08:13:38.000",12571752,43.0032718995,-76.1504181403
"6553","221","MILBURN ","DR","","221 MILBURN DR","2016-08-08 08:16:43.000",12571752,43.0035808996,-76.1505914403
"6554","221","MILBURN ","DR","","221 MILBURN DR","2016-08-08 08:17:52.000",12571752,43.0036038996,-76.1506004403
"6555","221","MILBURN ","DR","","221 MILBURN DR","2016-08-08 08:18:27.000",12571752,43.0035748996,-76.1505667403
"6556","221","MILBURN ","DR","","221 MILBURN DR","2016-08-08 08:19:27.000",12571752,43.0035773996,-76.1505431403
"6557","221","MILBURN ","DR","","221 MILBURN DR","2016-08-08 08:20:42.000",12571752,43.0036395996,-76.1505767403
"6558","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:22:10.000",12571752,43.0039743996,-76.1508112404
"6559","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:24:20.000",12571752,43.0039693996,-76.1508412404
"6560","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:28:18.000",12571752,43.0040361996,-76.1509061405
"6561","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:29:09.000",12571752,43.0040290996,-76.1509011405
"6562","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:29:36.000",12571752,43.0040383996,-76.1508846405
"6563","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:30:39.000",12571752,43.0040908997,-76.1509371405
"6564","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:31:53.000",12571752,43.0041163997,-76.1509564405
"6565","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:32:29.000",12571752,43.0041255997,-76.1510771405
"6566","150","MILBURN ","DR","","150 MILBURN DR","2016-08-08 08:34:09.000",12571752,43.0041003996,-76.1513984406
"6567","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:37:57.000",12571752,43.0042178997,-76.1510429405
"6568","205","MILBURN ","DR","","205 MILBURN DR","2016-08-08 08:39:39.000",12571752,43.0043036997,-76.1510041405
"6569","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:40:24.000",12571752,43.0042653997,-76.1510259405
"6570","214","MILBURN ","DR","","214 MILBURN DR","2016-08-08 08:41:01.000",12571752,43.0042806997,-76.1510241405
"6571","205","MILBURN ","DR","","205 MILBURN DR","2016-08-08 08:42:01.000",12571752,43.0043488997,-76.1510481405
"6572","316","WELLESLEY ","RD","","316 WELLESLEY RD","2016-08-08 10:34:40.000",12571859,43.0185174016,-76.1690421474
"6573","309","WELLESLEY ","RD","","309 WELLESLEY RD","2016-08-08 10:38:24.000",12571859,43.0190609017,-76.1690281474
"6574","309","WELLESLEY ","RD","","309 WELLESLEY RD","2016-08-08 10:42:42.000",12571859,43.0190974017,-76.1690227474
"6575","601","GLENWOOD ","AVE","","601 GLENWOOD AVE","2016-08-08 10:44:52.000",12571859,43.0191752017,-76.1690856474
"6576","307","WELLESLEY ","RD","","307 WELLESLEY RD","2016-08-08 10:48:01.000",12571859,43.0191601017,-76.1690019474
"6577","307","WELLESLEY ","RD","","307 WELLESLEY RD","2016-08-08 10:52:15.000",12571859,43.0192394017,-76.1689602474
"6578","525","GLENWOOD ","AVE","","525 GLENWOOD AVE & WELLESLEY","2016-08-08 10:57:03.000",12571859,43.0193357018,-76.1690061474
"6579","525","GLENWOOD ","AVE","","525 GLENWOOD AVE & WELLESLEY","2016-08-08 10:58:44.000",12571859,43.0193541018,-76.1689451474
"6580","525","GLENWOOD ","AVE","","525 GLENWOOD AVE & WELLESLEY","2016-08-08 10:59:40.000",12571859,43.0193191018,-76.1690319474
"6581","525","GLENWOOD ","AVE","","525 GLENWOOD AVE & WELLESLEY","2016-08-08 11:02:27.000",12571859,43.0194266018,-76.1690462475
"6582","525","GLENWOOD ","AVE","","525 GLENWOOD AVE & WELLESLEY","2016-08-08 11:04:41.000",12571859,43.0194662018,-76.1690754475
"6583","1283","CANAL ","ST","","1283 CANAL ST SYRACUSE 13210","2016-08-11 04:35:25.000",13001865,43.0553606108,-76.1064732297
"6584","410","HIAWATHA ","BLVD","W ","410 HIAWATHA BLVD W","2016-08-11 05:43:52.000",12575022,43.0662054103,-76.1715572516
"6585","844","VAN RENSSELAER","ST","","844 VAN RENSSELAER ST SYRACUSE 13204","2016-08-11 05:52:04.000",12575011,43.0623764096,-76.1720842515
"6586","1283","CANAL ","ST","","1283 CANAL ST SYRACUSE 13210","2016-08-11 11:14:00.000",13001865,43.0552949108,-76.1061701296
"6587","1813","VALLEY ","DR","","1813 VALLEY DR","2016-08-11 07:02:42.000",12571712,42.9982955985,-76.1528411407
"6588","1813","VALLEY ","DR","","1813 VALLEY DR","2016-08-11 07:03:04.000",12571712,42.9982976985,-76.1528232407
"6589","1805","VALLEY ","DR","","1805 VALLEY DR","2016-08-11 07:03:26.000",12571712,42.9986620986,-76.1528491407
"6590","1813","VALLEY ","DR","","1813 VALLEY DR","2016-08-11 07:04:10.000",12571712,42.9984136985,-76.1528182407
"6591","1813","VALLEY ","DR","","1813 VALLEY DR","2016-08-11 07:04:54.000",12571712,42.9983181985,-76.1528284407
"6592","1809","VALLEY ","DR","","1809 VALLEY DR","2016-08-11 07:06:31.000",12571712,42.9985953986,-76.1528561407
"6593","1809","VALLEY ","DR","","1809 VALLEY DR","2016-08-11 07:06:54.000",12571712,42.9986118986,-76.1528604407
"6594","1805","VALLEY ","DR","","1805 VALLEY DR","2016-08-11 07:07:37.000",12571712,42.9986246986,-76.1528831407
"6595","1805","VALLEY ","DR","","1805 VALLEY DR","2016-08-11 07:08:16.000",12571712,42.9986341986,-76.1528846407
"6596","1805","VALLEY ","DR","","1805 VALLEY DR","2016-08-11 07:09:07.000",12571712,42.9987136986,-76.1528601407
"6597","1805","VALLEY ","DR","","1805 VALLEY DR","2016-08-11 07:10:38.000",12571712,42.9987791986,-76.1528794407
"6598","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:11:53.000",12571712,42.9988383986,-76.1529074407
"6599","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:13:09.000",12571712,42.9988281986,-76.1528759407
"6600","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:13:44.000",12571712,42.9988638986,-76.1528757407
"6601","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:14:11.000",12571712,42.9989136986,-76.1529067407
"6602","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:15:00.000",12571712,42.9988908986,-76.1528991407
"6603","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:15:54.000",12571712,42.9989235986,-76.1529096407
"6604","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:16:53.000",12571712,42.9989883986,-76.1529079408
"6605","1713","VALLEY ","DR","","1713 VALLEY DR","2016-08-11 07:17:43.000",12571712,42.9990218986,-76.1529184408
"6606","1801","VALLEY ","DR","","1801 VALLEY DR","2016-08-11 07:18:34.000",12571712,42.9989691986,-76.1529221408
"6607","1713","VALLEY ","DR","","1713 VALLEY DR","2016-08-11 07:19:23.000",12571712,42.9990285986,-76.1528929407
"6608","1730","VALLEY ","DR","","1730 VALLEY DR & MERRITT AVE","2016-08-11 07:20:14.000",12571713,42.9990960987,-76.1529649408
"6609","1713","VALLEY ","DR","","1713 VALLEY DR","2016-08-11 07:20:44.000",12571712,42.9990350986,-76.1529507408
"6610","1709","VALLEY ","DR","","1709 VALLEY DR","2016-08-11 07:21:58.000",12571713,42.9992435987,-76.1529301408
"6611","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:40:59.000",12571744,43.001128199,-76.153191241
"6612","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:41:56.000",12571744,43.001130099,-76.153241741
"6613","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:43:04.000",12571744,43.001072099,-76.153190941
"6614","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:43:47.000",12571744,43.001015399,-76.153192141
"6615","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:44:51.000",12571744,43.001006899,-76.153199241
"6616","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:45:28.000",12571744,43.000966599,-76.153188241
"6617","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:46:27.000",12571744,43.000997599,-76.153192741
"6618","1632","VALLEY ","DR","","1632-34 VALLEY DR","2016-08-11 07:47:12.000",12571744,43.000941099,-76.153191941
"6619","1636","VALLEY ","DR","","1636 VALLEY DR","2016-08-11 07:47:51.000",12571744,43.000831099,-76.153163741
"6620","1636","VALLEY ","DR","","1636 VALLEY DR","2016-08-11 07:48:16.000",12571744,43.000782699,-76.153164741
"6621","1636","VALLEY ","DR","","1636 VALLEY DR","2016-08-11 07:48:34.000",12571744,43.000809199,-76.153198241
"6622","1654","VALLEY ","DR","","1654 VALLEY DR","2016-08-11 07:49:40.000",12571744,43.0004573989,-76.153199741
"6623","1654","VALLEY ","DR","","1654 VALLEY DR","2016-08-11 07:50:09.000",12571744,43.0003706989,-76.1531772409
"6624","1658","VALLEY ","DR","","1658 VALLEY DR","2016-08-11 07:51:44.000",12571744,42.9999500988,-76.1531834409
"6625","1667","VALLEY ","DR","","1667 VALLEY DR & ACADEMY ST","2016-08-11 07:53:11.000",12571713,42.9998745988,-76.1530954409
"6626","1714","VALLEY ","DR","","1714-16 VALLEY DR","2016-08-11 07:54:22.000",12571713,42.9998158988,-76.1531372409
"6627","1714","VALLEY ","DR","","1714-16 VALLEY DR","2016-08-11 07:55:32.000",12571713,42.9997840988,-76.1531574409
"6628","1714","VALLEY ","DR","","1714-16 VALLEY DR","2016-08-11 07:56:07.000",12571713,42.9997553988,-76.1531384409
"6629","1714","VALLEY ","DR","","1714-16 VALLEY DR","2016-08-11 07:56:31.000",12571713,42.9997096988,-76.1531437409
"6630","1714","VALLEY ","DR","","1714-16 VALLEY DR","2016-08-11 07:57:00.000",12571713,42.9996828988,-76.1531349409
"6631","1714","VALLEY ","DR","","1714-16 VALLEY DR","2016-08-11 07:57:52.000",12571713,42.9995536987,-76.1531979409
"6632","1722","VALLEY ","DR","","1722 VALLEY DR","2016-08-11 07:58:49.000",12571713,42.9993291987,-76.1531084408
"6633","1722","VALLEY ","DR","","1722 VALLEY DR","2016-08-11 08:01:21.000",12571713,42.9992733987,-76.1531532409
"6634","1722","VALLEY ","DR","","1722 VALLEY DR","2016-08-11 08:06:59.000",12571713,42.9992576987,-76.1531219408
"6635","1667","VALLEY ","DR","","1667 VALLEY DR & ACADEMY ST","2016-08-11 08:32:41.000",12571744,43.0000121988,-76.1529811408
"6636","1667","VALLEY ","DR","","1667 VALLEY DR & ACADEMY ST","2016-08-11 08:33:11.000",12571744,42.9999966988,-76.1530191409
"6637","1667","VALLEY ","DR","","1667 VALLEY DR & ACADEMY ST","2016-08-11 08:33:55.000",12571744,43.0000558988,-76.1529414408
"6638","1667","VALLEY ","DR","","1667 VALLEY DR & ACADEMY ST","2016-08-11 08:35:06.000",12571744,43.0000635988,-76.1529997409
"6639","1667","VALLEY ","DR","","1667 VALLEY DR & ACADEMY ST","2016-08-11 08:35:38.000",12571744,43.0000613988,-76.1529792409
"6640","1834","VALLEY ","","","1834 EB I 690 SYRACUSE 13210","2016-08-12 08:30:23.000",13001832,43.0561924109,-76.1089811306
"6641","1906","VALLEY ","DR","","1906 VALLEY DR","2016-08-12 06:26:24.000",12571709,42.9973715983,-76.1528894406
"6642","1919","VALLEY ","DR","","1919 VALLEY DR","2016-08-12 06:28:26.000",12571709,42.9969820983,-76.1528632406
"6643","1919","VALLEY ","DR","","1919 VALLEY DR","2016-08-12 06:29:34.000",12571709,42.9969540983,-76.1528784406
"6644","1925","VALLEY ","DR","","1925 VALLEY DR","2016-08-12 06:30:38.000",12571709,42.9968906983,-76.1528454406
"6645","1929","VALLEY ","DR","","1929 VALLEY DR","2016-08-12 06:31:51.000",12571709,42.9967098982,-76.1528346406
"6646","1935","VALLEY ","DR","","1935 VALLEY DR","2016-08-12 06:32:40.000",12571709,42.9966246982,-76.1528342406
"6647","1935","VALLEY ","DR","","1935 VALLEY DR","2016-08-12 06:33:15.000",12571709,42.9965886982,-76.1528392406
"6648","1947","VALLEY ","DR","","1947 VALLEY DR & COSSIT ST","2016-08-12 06:34:47.000",12571709,42.9962808981,-76.1528042405
"6649","2001","VALLEY ","DR","","2001 VALLEY DR & COSSITT ST","2016-08-12 06:36:28.000",12571701,42.9961665981,-76.1528056405
"6650","2001","VALLEY ","DR","","2001 VALLEY DR & COSSITT ST","2016-08-12 06:37:43.000",12571701,42.9960635981,-76.1527837405
"6651","2001","VALLEY ","DR","","2001 VALLEY DR & COSSITT ST","2016-08-12 06:38:35.000",12571701,42.9959758981,-76.1527654405
"6652","2005","VALLEY ","DR","","2005 VALLEY DR","2016-08-12 06:39:35.000",12571701,42.9958875981,-76.1527674405
"6653","2005","VALLEY ","DR","","2005 VALLEY DR","2016-08-12 06:41:36.000",12571701,42.9958488981,-76.1527599405
"6654","2004","VALLEY ","DR","","2004 VALLEY DR","2016-08-12 06:43:50.000",12571701,42.995747398,-76.1528126405
"6655","2004","VALLEY ","DR","","2004 VALLEY DR","2016-08-12 06:46:07.000",12571701,42.995692598,-76.1527997405
"6656","2013","VALLEY ","DR","","2013 VALLEY DR","2016-08-12 06:46:25.000",12571701,42.995677598,-76.1527872405
"6657","2013","VALLEY ","DR","","2013 VALLEY DR","2016-08-12 06:46:50.000",12571701,42.995667098,-76.1527806405
"6658","2009","VALLEY ","DR","","2009 VALLEY DR","2016-08-12 06:48:17.000",12571701,42.995718598,-76.1527856405
"6659","2013","VALLEY ","DR","","2013 VALLEY DR","2016-08-12 06:51:32.000",12571701,42.995678698,-76.1527604405
"6660","2013","VALLEY ","DR","","2013 VALLEY DR","2016-08-12 06:53:55.000",12571701,42.995613698,-76.1527974405
"6661","2013","VALLEY ","DR","","2013 VALLEY DR","2016-08-12 06:54:44.000",12571701,42.995587098,-76.1527674405
"6662","2013","VALLEY ","DR","","2013 VALLEY DR","2016-08-12 06:55:33.000",12571701,42.995574398,-76.1528107405
"6663","2017","VALLEY ","DR","","2017 VALLEY DR","2016-08-12 06:57:55.000",12571701,42.995465598,-76.1527386404
"6664","2017","VALLEY ","DR","","2017 VALLEY DR","2016-08-12 06:59:54.000",12571701,42.995426098,-76.1526994404
"6665","2021","VALLEY ","DR","","2021 VALLEY DR","2016-08-12 07:00:22.000",12571701,42.995386098,-76.1526924404
"6666","2021","VALLEY ","DR","","2021 VALLEY DR","2016-08-12 07:00:59.000",12571701,42.995316198,-76.1527086404
"6667","2025","VALLEY ","DR","","2025 VALLEY DR","2016-08-12 07:02:03.000",12571701,42.995244898,-76.1527637404
"6668","2025","VALLEY ","DR","","2025 VALLEY DR","2016-08-12 07:02:54.000",12571701,42.995216098,-76.1527047404
"6669","2025","VALLEY ","DR","","2025 VALLEY DR","2016-08-12 07:03:34.000",12571701,42.995208898,-76.1526894404
"6670","2025","VALLEY ","DR","","2025 VALLEY DR","2016-08-12 07:04:44.000",12571701,42.9951926979,-76.1527014404
"6671","2025","VALLEY ","DR","","2025 VALLEY DR","2016-08-12 07:05:26.000",12571701,42.9951396979,-76.1526782404
"6672","2029","VALLEY ","DR","","2029 VALLEY DR","2016-08-12 07:06:27.000",12571701,42.9950730979,-76.1526734404
"6673","2105","VALLEY ","DR","","2105 VALLEY DR","2016-08-12 08:28:28.000",12571701,42.9940273977,-76.1526234403
"6674","2105","VALLEY ","DR","","2105 VALLEY DR","2016-08-12 08:28:57.000",12571701,42.9940021977,-76.1526237403
"6675","2105","VALLEY ","DR","","2105 VALLEY DR","2016-08-12 08:29:47.000",12571701,42.9940010977,-76.1525844403
"6676","2105","VALLEY ","DR","","2105 VALLEY DR","2016-08-12 08:31:32.000",12571701,42.9939748977,-76.1526137403
"6677","2109","VALLEY ","DR","","2109 VALLEY DR & BROOKLEA DR","2016-08-12 08:32:37.000",12571701,42.9938795977,-76.1525856403
"6678","1832","VALLEY ","","","1832 EB I 690 SYRACUSE 13210","2016-08-15 04:47:02.000",13001832,43.0561819109,-76.1090524306
"6679","1283","CANAL ","ST","","1283 CANAL ST SYRACUSE 13210","2016-08-15 11:45:41.000",13001865,43.0553239108,-76.1064466297
"6680","106","BARNES ","AVE","","106 BARNES AVE","2016-08-15 16:34:44.000",12571902,43.0122836008,-76.1607074442
"6681","106","BARNES ","AVE","","106 BARNES AVE","2016-08-15 16:36:19.000",12571902,43.0122104008,-76.1606784442
"6682","106","BARNES ","AVE","","106 BARNES AVE","2016-08-15 16:38:49.000",12571902,43.0123264008,-76.1605897442
"6683","106","BARNES ","AVE","","106 BARNES AVE","2016-08-15 16:40:38.000",12571902,43.0122644008,-76.1605671442
"6684","106","BARNES ","AVE","","106 BARNES AVE","2016-08-15 16:43:54.000",12571902,43.0123074008,-76.1605654442
"6685","106","BARNES ","AVE","","106 BARNES AVE","2016-08-15 16:46:03.000",12571902,43.0123799008,-76.1606019442
"6686","135","MAURICE ","AVE","","135 MAURICE AVE & BARNES AVE","2016-08-15 16:48:30.000",12571902,43.0121556008,-76.1605529442
"6687","135","MAURICE ","AVE","","135 MAURICE AVE & BARNES AVE","2016-08-15 16:51:16.000",12571902,43.0121316008,-76.1606341442
"6688","856","LAFAYETTE ","AVE","W ","856 LAFAYETTE AVE W","2016-08-16 10:31:40.000",12572067,43.018214202,-76.1571776435
"6689","850","LAFAYETTE ","AVE","W ","850 LAFAYETTE AVE W","2016-08-16 10:37:33.000",12572067,43.018202902,-76.1570554435
"6690","850","LAFAYETTE ","AVE","W ","850 LAFAYETTE AVE W","2016-08-16 10:39:17.000",12572067,43.018211702,-76.1569154434
"6691","850","LAFAYETTE ","AVE","W ","850 LAFAYETTE AVE W","2016-08-16 10:42:03.000",12572067,43.018238402,-76.1569267434
"6692","850","LAFAYETTE ","AVE","W ","850 LAFAYETTE AVE W","2016-08-16 10:43:25.000",12572067,43.018222202,-76.1569781435
"6693","856","LAFAYETTE ","AVE","W ","856 LAFAYETTE AVE W","2016-08-16 10:44:56.000",12572067,43.018233102,-76.1572594435
"6694","856","LAFAYETTE ","AVE","W ","856 LAFAYETTE AVE W","2016-08-16 10:47:38.000",12572067,43.018275702,-76.1572904436
"6695","856","LAFAYETTE ","AVE","W ","856 LAFAYETTE AVE W","2016-08-16 10:50:07.000",12572067,43.018237202,-76.1571956435
"6696","102","FAIRFIELD ","AVE","","102 FAIRFIELD AVE","2016-08-17 05:37:56.000",12572007,43.0170499016,-76.1628424453
